Text,Confidence
URN,0.9520493745803833
:,0.9681019186973572
Family,0.9894657731056213
name,0.9911273121833801
:,0.9873966574668884
Given,0.987515926361084
names,0.994944155216217
:,0.9849640727043152
Address,0.9696353673934937
:,0.9383689761161804
Route,0.9697176814079285
Ocular,0.869581937789917
Date,0.988866925239563
of,0.9834580421447754
birth,0.9879685044288635
:,0.9005650877952576
15/04/1996,0.8127055764198303
First,0.9879511594772339
prescriber,0.9931959509849548
to,0.9897778034210205
print,0.9933347105979919
patient,0.9949461221694946
name,0.9948748350143433
and,0.9903964996337891
check,0.985382080078125
label,0.9924869537353516
correct,0.9919174909591675
:,0.9704890251159668
Date,0.9921764135360718
Medicine,0.9988270998001099
(,0.9814987778663635
print,0.9988535642623901
generic,0.9937861561775208
name,0.993602991104126
),0.9675369262695312
12/1/2021,0.8981765508651733
Socrolozin,0.7466416358947754
Tinzatecan,0.9261295199394226
Dose,0.9979094862937927
Hourly,0.9965587258338928
frequency,0.9946547746658325
2,0.8368043899536133
drops,0.7464797496795654
Date,0.9938708543777466
Indication,0.9876816868782043
aids,0.6739373803138733
/,0.632644534111023
assists,0.9851071238517761
natural,0.857536256313324
body,0.9268136024475098
Route,0.975920557975769
clearing,0.8984968066215515
/,0.5060607194900513
detoxification,0.8652061223983765
processes,0.9266552925109863
Prescriber,0.9980026483535767
signature,0.9956037402153015
Indication,0.9899573922157288
Date,0.9910098314285278
Route,0.9681770205497742
Prescriber,0.9987362623214722
signature,0.9957696795463562
Indication,0.9927995204925537
Date,0.992928683757782
Route,0.9764876365661621
Indication,0.9937273263931274
Prescriber,0.9987097382545471
signature,0.9958729147911072
Date,0.9919463992118835
Route,0.9679411053657532
Indication,0.9877288341522217
Affix,0.9860222935676575
patient,0.9922916293144226
identification,0.9912846088409424
label,0.9936157464981079
here,0.9930880665779114
801,0.9071877598762512
Date,0.9888814091682434
Prescriber,0.9979346990585327
signature,0.9956846237182617
Route,0.9674301743507385
Indication,0.9913668632507324
Lee,0.9095535278320312
Date,0.9915509819984436
Not,0.9874940514564514
a,0.99350905418396
valid,0.9912535548210144
Chriskprescription,0.7862118482589722
unless,0.9893097281455994
Parkville,0.7520241141319275
identifiers,0.979688823223114
present,0.9950523376464844
Route,0.9725788831710815
Indication,0.9908086061477661
Prescriber,0.9970409274101257
signature,0.9953978657722473
Medicine,0.9988082051277161
(,0.9895226955413818
print,0.9968684911727905
generic,0.9940654039382935
name,0.995346188545227
),0.9860873818397522
Dose,0.9991685152053833
Hourly,0.9961667656898499
frequency,0.9928273558616638
Pharmacy,0.9787206649780273
Print,0.9879176020622253
your,0.9934414625167847
name,0.9951744079589844
Lyosha,0.7390218377113342
Semir,0.8439258337020874
Dose,0.9984071850776672
Hourly,0.9968750476837158
frequency,0.9929515719413757
Medicine,0.9990559220314026
(,0.9971697926521301
print,0.9979674220085144
generic,0.9951652884483337
name,0.9948902726173401
),0.9882813692092896
Pharmacy,0.9820693731307983
Print,0.9884479641914368
your,0.9946359395980835
name,0.9956108331680298
Medicine,0.9985660314559937
(,0.9940176606178284
print,0.9984895586967468
generic,0.9974397420883179
nam,0.9964897632598877
Dose,0.9970582723617554
Hourly,0.9918492436408997
frequency,0.9927385449409485
Prescriber,0.9971773624420166
signature,0.996239185333252
PRN,0.9621659517288208
Pharmacy,0.9819799661636353
PRN,0.9613090753555298
Print,0.9897704720497131
your,0.9940412640571594
name,0.9942663908004761
Dose,0.9993824362754822
Hourly,0.995070219039917
frequency,0.9935570955276489
Medicine,0.9994593262672424
(,0.9980788826942444
print,0.9990055561065674
generic,0.994323194026947
name,0.9915600419044495
),0.9706146717071533
PRN,0.9518817663192749
Pharmacy,0.9834457039833069
Print,0.9877781867980957
your,0.9943084716796875
name,0.9947295188903809
PRN,0.9723080396652222
Dose,0.9963058233261108
Hourly,0.9946314692497253
frequency,0.9926518201828003
Pharmacy,0.9835911989212036
Medicine,0.9990407824516296
(,0.9964820742607117
print,0.9984399080276489
generic,0.9945259690284729
name,0.9937142133712769
),0.9436196088790894
PRN,0.9697913527488708
Print,0.9872795939445496
your,0.9930338859558105
name,0.9939944744110107
Dose,0.9984716176986694
Hourly,0.9947887063026428
frequency,0.9916611909866333
Prescriber,0.9981026649475098
signature,0.9959580302238464
Print,0.9882611036300659
your,0.9936121106147766
name,0.995179295539856
Medicine,0.9990200996398926
(,0.9975351691246033
print,0.9963069558143616
generic,0.9947631359100342
name,0.9941653609275818
),0.9777060747146606
PRN,0.9621251225471497
Pharmacy,0.9817247986793518
PRN,0.9537017941474915
