Text,Confidence
URN,0.9275519251823425
:,0.9681227803230286
663,0.9738216996192932
Family,0.9879070520401001
name,0.9876947402954102
:,0.9722002148628235
Smith,0.9909729361534119
Given,0.9875698089599609
names,0.995896577835083
:,0.9905275702476501
Sophie,0.981399655342102
Address,0.9685987830162048
:,0.9031473994255066
Colton,0.45384132862091064
Date,0.9825905561447144
of,0.9859892725944519
birth,0.9816811084747314
:,0.8997593522071838
15/05/1995,0.6720377206802368
First,0.988993763923645
prescriber,0.9924650192260742
to,0.9833481311798096
print,0.9923789501190186
patient,0.9949540495872498
name,0.9942559599876404
and,0.9886924028396606
check,0.9888554215431213
label,0.9937047958374023
correct,0.9939072728157043
:,0.9569805860519409
Date,0.9909905791282654
01/02/2021,0.9391721487045288
Date,0.9936498403549194
Route,0.9725812077522278
Route,0.9645437598228455
Injection,0.7516095042228699
250mg,0.7190186977386475
Indication,0.9891250133514404
Aids,0.6542678475379944
/,0.6096977591514587
Assists,0.7402281761169434
healthy,0.9760973453521729
hair,0.9747841954231262
follicles,0.9513596296310425
Prescriber,0.9949411749839783
signature,0.9954007267951965
Indication,0.9862383008003235
Date,0.9915478229522705
Route,0.9697017073631287
Indication,0.9865359663963318
Prescriber,0.9947646856307983
signature,0.9956237077713013
Date,0.9935020208358765
Route,0.969035267829895
Indication,0.988210916519165
Date,0.9918919801712036
Route,0.9636510610580444
Prescriber,0.9933829307556152
signature,0.9947897791862488
Indication,0.9856951832771301
Affix,0.9882815480232239
patient,0.9914950728416443
identification,0.9939374923706055
label,0.9939942955970764
here,0.9930554032325745
Date,0.9931837916374207
Route,0.9635255336761475
Indication,0.9847173690795898
Medicine,0.995814323425293
(,0.989777684211731
print,0.9959543943405151
generic,0.9949289560317993
name,0.9932459592819214
),0.9816392064094543
Ambetate,0.9215767979621887
Dose,0.9845852255821228
Hourly,0.988745391368866
frequency,0.9924814701080322
Prescriber,0.9950796961784363
signature,0.9948991537094116
Date,0.9931065440177917
Route,0.9664347171783447
Indication,0.9883192777633667
Dose,0.9760968089103699
Hourly,0.9792683124542236
frequency,0.991913378238678
Print,0.9886624813079834
your,0.9934797883033752
name,0.9953645467758179
Keelan,0.8689291477203369
Goneri,0.9127911925315857
Medicine,0.9929969310760498
(,0.989673912525177
print,0.9918268322944641
generic,0.9951205849647522
name,0.9948363900184631
),0.9816513061523438
Prescriber,0.9951298832893372
signature,0.995319664478302
Pharmacy,0.9741098284721375
Dose,0.9819831252098083
Hourly,0.9793775677680969
frequency,0.991813600063324
Not,0.9824821949005127
a,0.9918848276138306
valid,0.9900317192077637
prescription,0.9941443204879761
unless,0.9915889501571655
identifiers,0.9919231534004211
present,0.9946543574333191
Medicine,0.992792010307312
(,0.9808900952339172
print,0.9922424554824829
generic,0.9945375919342041
name,0.9951969385147095
),0.9783203601837158
Pharmacy,0.9827643036842346
PRN,0.9685846567153931
Print,0.9894806146621704
your,0.9937350749969482
name,0.9953346252441406
Dose,0.9842391610145569
Hourly,0.9807733297348022
frequency,0.9923053979873657
PRN,0.9509484171867371
Medicine,0.995560884475708
(,0.99077969789505
print,0.9944816827774048
generic,0.9949039816856384
name,0.9942405223846436
),0.9753132462501526
Pharmacy,0.9695366621017456
Print,0.9897054433822632
your,0.9932695627212524
name,0.9934925436973572
Dose,0.978814423084259
Hourly,0.9828023314476013
frequency,0.992231547832489
Prescriber,0.9903696775436401
signature,0.9934774041175842
PRN,0.957872211933136
Pharmacy,0.9870036840438843
Medicine,0.9946004152297974
(,0.991105318069458
print,0.9921808838844299
generic,0.9947401881217957
name,0.9932510256767273
),0.9770605564117432
Print,0.9895396828651428
your,0.993825376033783
name,0.9947206974029541
Dose,0.9827134609222412
Hourly,0.9775506258010864
frequency,0.9912117123603821
PRN,0.9531053900718689
Pharmacy,0.9819270372390747
Dose,0.9853336215019226
Hourly,0.9892023205757141
frequency,0.9919874668121338
PRN,0.9634398818016052
Print,0.9894569516181946
your,0.9937819242477417
name,0.9953187108039856
Medicine,0.9976409673690796
(,0.9943292140960693
print,0.9967790246009827
generic,0.9946711659431458
name,0.9943901300430298
),0.9764492511749268
Prescriber,0.9916152954101562
signature,0.992892861366272
Print,0.989435076713562
your,0.9937094449996948
name,0.9953652620315552
PRN,0.9739173650741577
Pharmacy,0.9851559400558472
Medicine,0.9940296411514282
(,0.9879661202430725
print,0.9921319484710693
generic,0.9931259155273438
name,0.992948591709137
),0.9783852100372314
PRN,0.9591212868690491
Pharmacy,0.9883475303649902
Print,0.988707423210144
your,0.9931124448776245
name,0.9947957992553711
Sex,0.979588508605957
:,0.9773299098014832
Max,0.9719855189323425
PRN,0.9547275900840759
dose,0.9850338101387024
/,0.984087347984314
24,0.9886045455932617
hrs,0.9911056160926819
Contact,0.9903572201728821
Max,0.9835939407348633
PRN,0.9702649712562561
dose,0.9871522188186646
/,0.9824115037918091
24,0.9915306568145752
hrs,0.9843300580978394
Contact,0.9910271167755127
Max,0.9888023734092712
PRN,0.9817672967910767
dose,0.9638329744338989
/,0.9820690751075745
24,0.9840494394302368
hrs,0.9908208847045898
Contact,0.9913262724876404
Max,0.9833421111106873
PRN,0.963687002658844
dose,0.9879148006439209
/,0.9814435839653015
24,0.9916054010391235
hrs,0.9737716913223267
Contact,0.9899808764457703
Max,0.9719855189323425
PRN,0.9547275900840759
dose,0.9850338101387024
/,0.984087347984314
24,0.9886045455932617
hrs,0.9911056160926819
Contact,0.9909924864768982
Max,0.9763041734695435
PRN,0.9505329132080078
dose,0.9848781228065491
/,0.9797121286392212
24,0.9881200790405273
hrs,0.990559458732605
Contact,0.9906244874000549
Max,0.9758291840553284
PRN,0.9780507683753967
dose,0.9892963767051697
/,0.9806031584739685
24,0.9901828765869141
hrs,0.9783255457878113
Contact,0.9911595582962036
☐M,0.5589823722839355
OF,0.5437865853309631
Date,0.9844090938568115
1/2/21,0.5858541131019592
13/5/21,0.5115200281143188
Time,0.9929285645484924
250mg,0.7957077622413635
250mg,0.5507363677024841
Dose,0.9697096347808838
Route,0.9787201285362244
Injection,0.6008443236351013
Injection,0.7517899870872498
Sign,0.99093097448349
Date,0.9915807247161865
Time,0.993401288986206
Dose,0.9764503240585327
Route,0.9697166681289673
Sign,0.9834815263748169
Date,0.9933680295944214
