Text,Confidence
URN,0.9168077707290649
:,0.9232387542724609
185,0.5536909699440002
Family,0.9900776147842407
name,0.9852002859115601
:,0.9428167343139648
Lambert,0.8735392093658447
Joseph,0.9300947785377502
Given,0.9879940748214722
names,0.9957677721977234
:,0.9906015992164612
Address,0.9780409336090088
:,0.9304214119911194
Hoppers,0.910538375377655
crossing,0.9702754616737366
Date,0.9804106950759888
of,0.9761642217636108
birth,0.9811078310012817
:,0.8900618553161621
26/68/1996,0.8618627786636353
First,0.9893314838409424
prescriber,0.9933565855026245
to,0.9757111072540283
print,0.9917693734169006
patient,0.9928780198097229
name,0.9949113726615906
and,0.9886924028396606
check,0.9888554215431213
label,0.9937047958374023
correct,0.9939072728157043
:,0.9569805860519409
Date,0.990389347076416
Medicine,0.9975777864456177
(,0.9897077083587646
print,0.9970679879188538
generic,0.9951656460762024
name,0.9934614300727844
),0.9783133268356323
01/02/2021,0.8622007369995117
Immunized,0.8991983532905579
Ceftalovir,0.8899246454238892
Route,0.9659261107444763
Dose,0.9839749336242676
Hourly,0.9862209558486938
frequency,0.9932543635368347
Injection,0.8339072465896606
250mg,0.8756205439567566
Indication,0.9886878728866577
Aids,0.9593956470489502
/,0.6151149868965149
Assists,0.9400439858436584
teeth,0.9759789705276489
development,0.9937647581100464
Prescriber,0.9948824048042297
signature,0.9951184988021851
Date,0.9936498403549194
Route,0.9725812077522278
Indication,0.9862383008003235
Date,0.9915478229522705
Route,0.9697017073631287
Prescriber,0.9947646856307983
signature,0.9956237077713013
Indication,0.9865359663963318
Date,0.9935020208358765
Route,0.969035267829895
Indication,0.988210916519165
Prescriber,0.9933829307556152
signature,0.9947897791862488
Date,0.9918919801712036
Route,0.9636510610580444
Indication,0.9856951832771301
Affix,0.9882815480232239
patient,0.9914950728416443
identification,0.9939374923706055
label,0.9939942955970764
here,0.9930554032325745
Date,0.9931837916374207
Route,0.9635255336761475
Prescriber,0.9950796961784363
signature,0.9948991537094116
Indication,0.9847173690795898
Date,0.9931065440177917
Route,0.9664347171783447
Dose,0.9760968089103699
Hourly,0.9792683124542236
frequency,0.991913378238678
Indication,0.9883192777633667
Medicine,0.9941937923431396
(,0.9902936220169067
print,0.9925521612167358
generic,0.9946462512016296
name,0.9947823286056519
),0.9832879900932312
Prescriber,0.9951298832893372
signature,0.995319664478302
Pharmacy,0.9788013696670532
Print,0.9885839223861694
your,0.9933086633682251
name,0.9949460625648499
Teodor,0.9201198220252991
Theotleip,0.9715762734413147
Dose,0.9819831252098083
Hourly,0.9793775677680969
frequency,0.991813600063324
Not,0.9824821949005127
a,0.9918848276138306
valid,0.9900317192077637
prescription,0.9941889643669128
unless,0.9907793998718262
identifiers,0.992611825466156
present,0.9947582483291626
Medicine,0.992792010307312
(,0.9808900952339172
print,0.9922424554824829
generic,0.9945375919342041
name,0.9951969385147095
),0.9783203601837158
PRN,0.9648545384407043
Pharmacy,0.9827643036842346
Print,0.9894806146621704
your,0.9937350749969482
name,0.9953346252441406
Dose,0.9842391610145569
Hourly,0.9807733297348022
frequency,0.9923053979873657
PRN,0.9509484171867371
Medicine,0.995560884475708
(,0.99077969789505
print,0.9944816827774048
generic,0.9949039816856384
name,0.9942405223846436
),0.9753132462501526
Pharmacy,0.9695366621017456
Prescriber,0.9903696775436401
signature,0.9934774041175842
Print,0.9897054433822632
your,0.9932695627212524
name,0.9934925436973572
Dose,0.978814423084259
Hourly,0.9828023314476013
frequency,0.992231547832489
PRN,0.957872211933136
Pharmacy,0.9870036840438843
Medicine,0.9946004152297974
(,0.991105318069458
print,0.9921808838844299
generic,0.9947401881217957
name,0.9932510256767273
),0.9770605564117432
Print,0.9895396828651428
your,0.993825376033783
name,0.9947206974029541
Dose,0.9827134609222412
Hourly,0.9775506258010864
frequency,0.9912117123603821
PRN,0.9531053900718689
Pharmacy,0.9819270372390747
Dose,0.9853336215019226
Hourly,0.9892023205757141
frequency,0.9919874668121338
PRN,0.9634398818016052
Print,0.9894569516181946
your,0.9937819242477417
name,0.9953187108039856
Medicine,0.9976409673690796
(,0.9943292140960693
print,0.9967790246009827
generic,0.9946711659431458
name,0.9943901300430298
),0.9764492511749268
Prescriber,0.9916152954101562
signature,0.992892861366272
Print,0.989435076713562
your,0.9937094449996948
name,0.9953652620315552
PRN,0.9739173650741577
Pharmacy,0.9851559400558472
Medicine,0.9940296411514282
(,0.9879661202430725
print,0.9921319484710693
generic,0.9931259155273438
name,0.992948591709137
),0.9783852100372314
PRN,0.9591212868690491
Pharmacy,0.9883475303649902
Print,0.988707423210144
your,0.9931124448776245
name,0.9947957992553711
Sex,0.9804409742355347
:,0.9774854779243469
Max,0.9719855189323425
PRN,0.9547275900840759
dose,0.9850338101387024
/,0.984087347984314
24,0.9886045455932617
hrs,0.9911056160926819
Contact,0.9903572201728821
Max,0.9835939407348633
PRN,0.9702649712562561
dose,0.9871522188186646
/,0.9824115037918091
24,0.9915306568145752
hrs,0.9843300580978394
Contact,0.9910271167755127
Max,0.9888023734092712
PRN,0.9817672967910767
dose,0.9638329744338989
/,0.9820690751075745
24,0.9840494394302368
hrs,0.9908208847045898
Contact,0.9913262724876404
Max,0.9833421111106873
PRN,0.963687002658844
dose,0.9879148006439209
/,0.9814435839653015
24,0.9916054010391235
hrs,0.9737716913223267
Contact,0.9899808764457703
Max,0.9719855189323425
PRN,0.9547275900840759
dose,0.9850338101387024
/,0.984087347984314
