Text,Confidence
URN,0.8929964900016785
:,0.9387387037277222
538,0.9819936156272888
Buckland,0.8872356414794922
Family,0.9823233485221863
name,0.9831627011299133
:,0.974311113357544
Given,0.9852221608161926
names,0.9868245720863342
:,0.9061228036880493
Madeleine,0.8656360507011414
Address,0.9702804088592529
:,0.9216631650924683
Mornington,0.9337993860244751
Date,0.98885577917099
of,0.9913434982299805
birth,0.9929179549217224
:,0.9741270542144775
19/04/1997,0.9488880038261414
First,0.9973681569099426
prescriber,0.9965268969535828
to,0.991665244102478
print,0.9935835003852844
patient,0.9948692917823792
name,0.9958918690681458
and,0.997169554233551
check,0.9973011612892151
label,0.9913355708122253
correct,0.994411051273346
:,0.9682695865631104
Date,0.9877514839172363
1/2/21,0.9185028076171875
Route,0.9700431227684021
Date,0.9924067854881287
Dose,0.9879302978515625
Hourly,0.9887136816978455
frequency,0.9916598200798035
TD,0.9233356714248657
2,0.8230000138282776
puffs,0.9541012644767761
PRN,0.948889970779419
Indication,0.978305995464325
Aid,0.5622537136077881
/,0.6501113772392273
assists,0.8374999761581421
Pharmacy,0.9735316038131714
with,0.9756099581718445
recovery,0.9871317148208618
from,0.9809951782226562
illness,0.9269623160362244
.,0.5600411295890808
Prescriber,0.997596800327301
signature,0.9963367581367493
Route,0.9658998847007751
Indication,0.9912419319152832
Date,0.9909818768501282
Route,0.9706336259841919
Prescriber,0.9927547574043274
signature,0.9956497550010681
Indication,0.9923402070999146
Date,0.9876658320426941
Route,0.9651447534561157
Indication,0.9909153580665588
Prescriber,0.9981669783592224
signature,0.9966462850570679
Date,0.9913212656974792
Route,0.9722565412521362
Indication,0.9877850413322449
Date,0.9911412000656128
Route,0.9707133173942566
Medicine,0.9952445030212402
(,0.9728257656097412
print,0.9940429329872131
generic,0.9936555027961731
name,0.9930073618888855
),0.9843316674232483
Kino,0.8572829961776733
cline,0.9294992089271545
Progerall,0.8557350039482117
Prescriber,0.993628740310669
signature,0.9938274621963501
Indication,0.9902926683425903
Affix,0.9838099479675293
patient,0.9932546615600586
identification,0.9926413297653198
label,0.993774950504303
here,0.9938247203826904
Date,0.99079430103302
Medicine,0.9929789304733276
(,0.9911053776741028
print,0.99344402551651
generic,0.9929994344711304
name,0.9931526780128479
),0.969468355178833
Route,0.9656222462654114
Dose,0.9986041784286499
Hourly,0.995278000831604
frequency,0.9916313290596008
Indication,0.9977356195449829
Print,0.987846314907074
your,0.9924864172935486
name,0.9948176741600037
Dorde,0.8648242354393005
Carmo,0.9148717522621155
Medicine,0.9976274967193604
(,0.9921960830688477
print,0.9921382665634155
generic,0.9946677684783936
name,0.994959831237793
),0.9886866807937622
Dose,0.9933493137359619
Hourly,0.9905370473861694
frequency,0.9931635856628418
Pharmacy,0.984898567199707
Print,0.9898666739463806
your,0.9931950569152832
name,0.9955347776412964
Prescriber,0.9976298809051514
signature,0.9955559968948364
Medicine,0.9937586784362793
(,0.9897157549858093
print,0.9923327565193176
generic,0.9942082762718201
name,0.9954497814178467
),0.9733301997184753
Dose,0.9791188836097717
Hourly,0.9814465045928955
frequency,0.9923208355903625
Pharmacy,0.9800114035606384
Print,0.9896151423454285
your,0.9933117628097534
name,0.9956265687942505
Prescriber,0.9944174885749817
signature,0.9950593113899231
Print,0.9884317517280579
your,0.9940071105957031
name,0.9953628778457642
Prescriber,0.9971818327903748
signature,0.9953615069389343
Medicine,0.9984550476074219
(,0.9953851103782654
print,0.9992872476577759
generic,0.99542236328125
name,0.9950996041297913
),0.9823675751686096
Dose,0.996110737323761
Hourly,0.9949067831039429
frequency,0.9920071363449097
Print,0.9895795583724976
your,0.9948065280914307
name,0.9953199625015259
Pharmacy,0.9850976467132568
Medicine,0.9958378076553345
(,0.9886916279792786
print,0.9957075119018555
generic,0.994281530380249
name,0.994306743144989
),0.985962986946106
Dose,0.9854857921600342
Hourly,0.9882938265800476
frequency,0.9907875061035156
PRN,0.9528432488441467
Pharmacy,0.983219563961029
PRN,0.9579368233680725
PRN,0.9471235275268555
Print,0.9889965653419495
your,0.9934679865837097
name,0.9943481087684631
Medicine,0.9964073896408081
(,0.9816930294036865
print,0.9970206618309021
generic,0.9953254461288452
name,0.9938465356826782
),0.9786920547485352
Dose,0.9891811609268188
Hourly,0.9919179677963257
frequency,0.9918408989906311
PRN,0.9482258558273315
Pharmacy,0.9828163981437683
PRN,0.9508277773857117
Print,0.9857407808303833
your,0.9931412935256958
name,0.9945296049118042
PRN,0.9414987564086914
Pharmacy,0.9810318350791931
Sex,0.9795444011688232
:,0.9673072099685669
Max,0.9874768257141113
PRN,0.9523258805274963
dose,0.9901147484779358
/,0.9748464822769165
24,0.9897948503494263
hrs,0.9779631495475769
Contact,0.9889990091323853
Max,0.9879941940307617
PRN,0.9658856391906738
dose,0.986444354057312
/,0.9763556718826294
24,0.9879012107849121
hrs,0.9884846806526184
Contact,0.9893538951873779
Max,0.9914341568946838
PRN,0.9925547242164612
dose,0.9851229190826416
/,0.9709507822990417
24,0.9839941263198853
hrs,0.972053050994873
Contact,0.9915086030960083
Max,0.9873225092887878
PRN,0.9870868921279907
dose,0.9756851196289062
/,0.9780626893043518
24,0.9864065647125244
hrs,0.988634467124939
Contact,0.9901043772697449
Max,0.9964977502822876
PRN,0.99586421251297
dose,0.9845033884048462
/,0.9785983562469482
24,0.9850249290466309
hrs,0.9837091565132141
Contact,0.990288257598877
Max,0.9882879257202148
PRN,0.9834503531455994
dose,0.983930230140686
/,0.9776192903518677
24,0.9888656139373779
hrs,0.9855207204818726
Contact,0.9904950261116028
Max,0.9964505434036255
PRN,0.9953377842903137
dose,0.9670930504798889
/,0.9679495096206665
24,0.9836803674697876
hrs,0.988211989402771
Contact,0.9894788861274719
OM,0.6826119422912598
Date,0.9900115728378296
1/213/5,0.7312375903129578
Time,0.9823805093765259
12,0.6081734895706177
:,0.8430510759353638
0014,0.5070919990539551
:,0.8858039975166321
00,0.739719808101654
Dose,0.9832128882408142
2,0.7685383558273315
PU2,0.574447751045227
PU,0.7248527407646179
Route,0.9907464981079102
TOTD,0.6881008148193359
Sign,0.9843101501464844
Date,0.9913849234580994
Time,0.9823368787765503
Dose,0.9746077060699463
Route,0.9781546592712402
Sign,0.9899988770484924
Date,0.9897564649581909
Time,0.977195143699646
Dose,0.9773544669151306
Route,0.934071958065033
Sign,0.9840618968009949
Date,0.9931907653808594
Time,0.9846017956733704
Dose,0.9710732698440552
Route,0.9620923399925232
Sign,0.9905648231506348
Date,0.9886195659637451
Time,0.9876673817634583
Dose,0.9726452231407166
Route,0.9730421304702759
Sign,0.9893513321876526
Date,0.9905074834823608
Time,0.9855232238769531
Dose,0.9767614006996155
Route,0.9641631245613098
Sign,0.9917178153991699
Date,0.9923721551895142
Time,0.9869509935379028
Dose,0.9811335802078247
Route,0.9806007146835327
SF,0.3551740050315857
Sign,0.9873093366622925
Attach,0.9751856327056885
ADR,0.9747297763824463
sticker,0.992429792881012
See,0.9896194934844971
front,0.9944329261779785
page,0.9927036166191101
for,0.9929993748664856
details,0.99370276927948
As,0.966340184211731
required,0.9922352433204651
PRN,0.9701874256134033
medications,0.9938663840293884
Year,0.9867550134658813
:,0.9430813193321228
20,0.9631584882736206
21,0.7295976877212524
Check,0.9706358313560486
if,0.9885661602020264
patient,0.9940992593765259
has,0.9925202131271362
another,0.9933237433433533
medication,0.9927693009376526
chart,0.9884143471717834
Yes,0.9481038451194763
/,0.908757209777832
No,0.9214738607406616
Continue,0.9853804111480713
on,0.9895671606063843
discharge,0.9923161268234253
?,0.9744138121604919
Yes,0.9597063064575195
/,0.8232713937759399
No,0.9193476438522339
Dispense,0.9949609637260437
?,0.9683282375335693
Duration,0.9871944189071655
:.,0.7958714962005615
Date,0.9886966943740845
:,0.9830046892166138
days,0.9945857524871826
Qty,0.9607665538787842
:,0.944939911365509
Yes,0.9890496134757996
/,0.8099015951156616
No,0.9764660596847534
Yes,0.9740409851074219
/,0.8219467401504517
No,0.957213282585144
Dispense,0.9925289154052734
?,0.9779167771339417
Continue,0.9893384575843811
on,0.989651083946228
discharge,0.9925155639648438
