Text,Confidence
URN,0.9265829920768738
:,0.9635237455368042
Family,0.9909611940383911
name,0.9882230162620544
:,0.8541277050971985
RUSSELL,0.8889995813369751
Not,0.9864922165870667
a,0.9860643148422241
valid,0.9662299752235413
Given,0.9887245297431946
names,0.9850501418113708
:,0.9196819067001343
BERNADETTE,0.7452329397201538
Cription,0.829852283000946
unless,0.9822463989257812
Address,0.9581411480903625
:,0.88630211353302
GEELONGidentifiers,0.8617299795150757
present,0.9939159750938416
Date,0.9783055186271667
of,0.9717187285423279
birth,0.980850100517273
:,0.8785840272903442
4/7/94,0.7938266396522522
First,0.9908822774887085
prescriber,0.9944076538085938
to,0.9893571138381958
print,0.9920021295547485
patient,0.9933878779411316
name,0.9943212270736694
and,0.9898661375045776
check,0.9886314868927002
label,0.9916526675224304
correct,0.9929524660110474
:,0.9446921348571777
Date,0.9917697310447693
Date,0.9907465577125549
Route,0.9661065340042114
Route,0.9143972396850586
NasaL,0.6439135670661926
10,0.7963780164718628
m,0.8789530396461487
/,0.4015521705150604
s,0.8238123655319214
.,0.5937911868095398
Indication,0.9863268733024597
Date,0.9916700720787048
Indication,0.9904850721359253
Pharmacy,0.9835041761398315
Aids,0.9838298559188843
/,0.6490052938461304
Assists,0.9266803860664368
Botte,0.6666517853736877
Elimination,0.9658515453338623
.,0.6463572978973389
Prescriber,0.9980481863021851
signature,0.9958731532096863
Route,0.9763993620872498
Indication,0.9900305271148682
Date,0.992345929145813
Prescriber,0.9984594583511353
signature,0.9956786632537842
Route,0.9897283911705017
Indication,0.9870417714118958
Date,0.9912039637565613
Route,0.9757006764411926
Indication,0.9890958666801453
772,0.9675981402397156
Prescriber,0.9987690448760986
signature,0.9960412383079529
Date,0.9925163984298706
Affix,0.9789183735847473
patient,0.9926971793174744
identification,0.9938250184059143
label,0.9917330741882324
here,0.9931789040565491
Route,0.9698260426521301
Medicine,0.9959605932235718
(,0.9900742173194885
print,0.9973785877227783
generic,0.9933181405067444
name,0.9554740786552429
),0.9712082147598267
HyaluteroL,0.8213245868682861
Indication,0.9849374294281006
Dose,0.9933242201805115
Hourly,0.9910662770271301
frequency,0.9934968948364258
Prescriber,0.9988973736763
signature,0.9957337379455566
Date,0.9942387342453003
Route,0.9824953079223633
Indication,0.9893966913223267
Medicine,0.9992603659629822
(,0.9965983629226685
print,0.9974988102912903
generic,0.9947900176048279
name,0.9928351640701294
),0.9712295532226562
Dose,0.999022901058197
Hourly,0.9956186413764954
frequency,0.9933875203132629
Print,0.9900243878364563
your,0.9940189123153687
name,0.9946534037590027
Reetta,0.988731861114502
Headley,0.9470416903495789
Dose,0.9842939376831055
Hourly,0.9813267588615417
frequency,0.9933855533599854
Medicine,0.9992525577545166
(,0.9924240708351135
print,0.9987912178039551
generic,0.9946688413619995
name,0.9961664080619812
),0.9829143285751343
Prescriber,0.998482346534729
signature,0.9951808452606201
Pharmacy,0.9837886095046997
Print,0.9879072308540344
your,0.9932332038879395
name,0.9955477714538574
PRN,0.9819517135620117
Dose,0.9810063242912292
Hourly,0.9818618297576904
frequency,0.991802453994751
Medicine,0.9990026354789734
(,0.9951080679893494
print,0.9968422651290894
generic,0.994348406791687
name,0.9940515756607056
),0.9861142039299011
Pharmacy,0.9859422445297241
Prescriber,0.9983002543449402
signature,0.9944794178009033
PRN,0.9474594593048096
Print,0.9895855784416199
your,0.994421124458313
name,0.9943162798881531
Dose,0.998864471912384
Hourly,0.9954219460487366
frequency,0.9919049739837646
PRN,0.9543576240539551
Medicine,0.9989777207374573
(,0.9875468611717224
print,0.9980947971343994
generic,0.9951721429824829
name,0.9937595129013062
),0.9812458157539368
Prescriber,0.9964480996131897
signature,0.9955228567123413
Print,0.988172709941864
your,0.9938511252403259
name,0.9943821430206299
Medicine,0.9989257454872131
(,0.9954701662063599
print,0.9987437725067139
generic,0.9943228960037231
name,0.9943327307701111
),0.9774313569068909
Pharmacy,0.9876042604446411
Dose,0.9986985921859741
Hourly,0.9950909614562988
frequency,0.9929130673408508
Print,0.9884586930274963
your,0.9920554757118225
name,0.9943199157714844
PRN,0.9517956376075745
Pharmacy,0.9820854663848877
Dose,0.9677106142044067
Hourly,0.9731447696685791
frequency,0.9928975105285645
PRN,0.962077796459198
Medicine,0.9991511702537537
(,0.9965023994445801
print,0.99788898229599
generic,0.9949954152107239
name,0.993968665599823
),0.9885407090187073
PRN,0.9500060081481934
Pharmacy,0.9803505539894104
Print,0.9885885715484619
your,0.992872953414917
name,0.9949245452880859
PRN,0.9520792961120605
Pharmacy,0.9851264357566833
Max,0.9917691946029663
PRN,0.9919692277908325
dose,0.9676108360290527
/,0.9798671007156372
24,0.9831212759017944
hrs,0.9890277981758118
Print,0.9896194934844971
your,0.9934471845626831
name,0.9954977035522461
Sex,0.9699864983558655
:,0.9618399739265442
Contact,0.990979790687561
Max,0.9888550043106079
PRN,0.9857888221740723
dose,0.9897329807281494
/,0.9830799698829651
24,0.9891718029975891
hrs,0.9873415231704712
Contact,0.9888165593147278
Max,0.9918835163116455
PRN,0.9943954944610596
dose,0.9443771839141846
/,0.9683102965354919
24,0.968531608581543
hrs,0.9416075944900513
Contact,0.9903855919837952
Max,0.9879805445671082
PRN,0.9885395765304565
dose,0.964743435382843
/,0.9804779291152954
24,0.9820919036865234
hrs,0.9884984493255615
Contact,0.9904831051826477
Max,0.9894890189170837
PRN,0.9867697954177856
dose,0.9814339876174927
/,0.983863115310669
24,0.9864897727966309
hrs,0.9879313111305237
Contact,0.9907801151275635
Max,0.9684217572212219
PRN,0.9518458247184753
dose,0.9916709661483765
/,0.9813704490661621
24,0.9878358840942383
hrs,0.9843520522117615
Contact,0.9901111125946045
Max,0.9923607707023621
PRN,0.9902023673057556
dose,0.9845230579376221
/,0.9773089289665222
24,0.9828208684921265
hrs,0.9885706305503845
Contact,0.989512026309967
OM,0.5996046662330627
Date,0.9934678077697754
Time,0.9889651536941528
200,0.5909164547920227
Dose,0.9796554446220398
10,0.4872726798057556
Route,0.9920014142990112
mis,0.4138426184654236
Sign,0.9898339509963989
Date,0.9913415908813477
Time,0.9871094226837158
Dose,0.9750235676765442
Route,0.9727436304092407
Sign,0.9849201440811157
Date,0.9925051927566528
