Text,Confidence
URN,0.9412131309509277
:,0.9746736884117126
Family,0.9881345629692078
name,0.989388108253479
:,0.986106276512146
Given,0.9889819025993347
names,0.9941190481185913
:,0.9855898022651672
Address,0.9721952080726624
:,0.9177064299583435
Date,0.9886125922203064
of,0.9908323884010315
birth,0.9913468956947327
:,0.9450960159301758
First,0.9928205013275146
prescriber,0.9933162331581116
to,0.978290319442749
print,0.9925252199172974
patient,0.9942063689231873
name,0.9943678975105286
and,0.9907021522521973
check,0.9886996150016785
label,0.9933203458786011
correct,0.9907230734825134
:,0.9325025081634521
Date,0.9913628697395325
Route,0.9715683460235596
Indication,0.9866937398910522
Date,0.9917418360710144
12/1/21,0.8706333041191101
Route,0.9696847796440125
loccula,0.6910589337348938
2,0.6673638820648193
drops,0.9205085635185242
PRN,0.9466525316238403
Indication,0.9717860817909241
assists,0.9299028515815735
body,0.8644050359725952
Pharmacy,0.9580374956130981
channels,0.8061929941177368
of,0.8157039880752563
elimination,0.9118760228157043
.,0.5692010521888733
Prescriber,0.9983130693435669
signature,0.995428204536438
Print,0.9891080856323242
your,0.9940301775932312
name,0.9947955012321472
Date,0.9897097945213318
Route,0.9688798785209656
Indication,0.9820930361747742
Date,0.9921346306800842
Prescriber,0.9982579350471497
signature,0.9960745573043823
Route,0.9902693033218384
Indication,0.9884962439537048
Date,0.9930547475814819
Route,0.9722230434417725
Indication,0.9847569465637207
Affix,0.9851415753364563
patient,0.9909605979919434
identification,0.9934470057487488
label,0.9937745332717896
here,0.993738055229187
518,0.9374700784683228
Prescriber,0.9980989098548889
signature,0.9960440993309021
Date,0.9916925430297852
young,0.9420970678329468
Not,0.9902182221412659
a,0.9929854869842529
valid,0.9897830486297607
John,0.955896258354187
prescription,0.9919490814208984
unless,0.9861658215522766
identifiers,0.9705256819725037
present,0.9935522675514221
Spring,0.8903743028640747
vale,0.911479115486145
Route,0.9709578156471252
Indication,0.9912739396095276
Medicine,0.9987803101539612
(,0.9945014715194702
print,0.9991458058357239
